Id,SalePrice
1461,118113.14610739378
1462,152846.1705174862
1463,181755.35075381666
1464,197458.44524485996
1465,198982.91088603623
1466,165792.46442525613
1467,179338.90975449872
1468,160497.14942381904
1469,190228.33443250222
1470,120696.43375730807
1471,177939.8901055452
1472,96759.16486570972
1473,94176.33569318455
1474,143017.0086412175
1475,104594.69089722005
1476,356664.78571461275
1477,246342.89875781556
1478,303660.49385588523
1479,299626.9962877929
1480,464287.3146597546
1481,341766.9209477736
1482,214016.75743313742
1483,179713.03444652527
1484,162580.95162490077
1485,199246.92721002788
1486,192469.79636765248
1487,346664.58525958034
1488,242435.9455818937
1489,189834.63685130308
1490,243962.43716008894
1491,195858.43383209483
1492,91930.51479683246
1493,185291.15396944305
1494,301481.6660214478
1495,293178.09330684674
1496,234250.00391920726
1497,177462.8675620646
1498,181550.6380440713
1499,170031.50522266052
1500,158052.65158705376
1501,174655.20744233057
1502,146016.76801378955
1503,291107.7399807654
1504,242364.20322495335
1505,227993.3554277827
1506,187419.58901921497
1507,235926.58837157753
1508,205174.47071173636
1509,160042.9346187524
1510,145454.5499131361
1511,157768.5295984482
1512,173322.50218932968
1513,150396.28756394563
1514,157339.1016406763
1515,187150.4218134515
1516,156265.0914486278
1517,169503.95694762393
1518,130817.54412353886
1519,206657.03793871202
1520,128622.65422820636
1521,128856.7665590055
1522,174917.85292272814
1523,110429.42736041138
1524,124089.7725560707
1525,117981.74113697812
1526,108728.21497028251
1527,106647.61583818404
1528,135389.42359658342
1529,153598.7579837374
1530,191472.3791550581
1531,106737.15311990894
1532,99243.86321888787
1533,145185.80132459232
1534,127097.38515240836
1535,144037.2470622805
1536,109331.17323385607
1537,59006.49993271786
1538,152823.11148901776
1539,190523.16527613712
1540,91093.59026266486
1541,140461.92594990777
1542,138049.13566830428
1543,177295.6538582273
1544,89326.46019480539
1545,116416.76120366514
1546,140951.8648268472
1547,132127.7975656136
1548,138954.97255343673
1549,120337.6083704098
1550,138612.18386855748
1551,107312.59210411005
1552,133180.17600504705
1553,143107.4436087842
1554,116599.52801248094
1555,158389.55443570166
1556,86532.03845751239
1557,107575.78900296666
1558,106054.90615766455
1559,69818.207933775
1560,130183.05772164979
1561,119828.8000776229
1562,130238.14552792121
1563,118322.1156711337
1564,155069.04477248882
1565,153002.99854226405
1566,238497.499809161
1567,77877.39387156189
1568,248376.34205492787
1569,130221.01915126492
1570,138304.89574651036
1571,111541.30163917814
1572,137631.23146029774
1573,222398.43405745953
1574,117875.4552087126
1575,234006.05077563133
1576,245464.65896211495
1577,176654.00601319084
1578,149208.0745383217
1579,149361.39868014812
1580,200039.24509240314
1581,155652.4784358012
1582,127094.70924537859
1583,282329.1039259295
1584,214016.92687699065
1585,136703.8234946082
1586,69629.24594158005
1587,109486.5958274861
1588,148065.15177291038
1589,96563.69347863432
1590,129524.1090204968
1591,91698.19210018033
1592,115843.20924395238
1593,135096.54075608778
1594,121369.91530670619
1595,106235.01301078543
1596,208590.66784426823
1597,200618.5085561828
1598,230205.12169432623
1599,170780.56923438294
1600,165235.12926819717
1601,65484.951129450485
1602,114982.50108204014
1603,75726.35468309051
1604,260357.78882863923
1605,240493.10543442634
1606,166477.6966519338
1607,179337.94919067214
1608,221022.3444089257
1609,180611.2363363711
1610,151710.36750750194
1611,134302.38550783394
1612,170481.3064558124
1613,166020.3716734371
1614,126493.39279936087
1615,92156.75132961138
1616,78498.07207863653
1617,93097.09910604035
1618,131293.29234005668
1619,142192.06407087797
1620,148574.7479548126
1621,131508.72596431305
1622,144504.23679911028
1623,258565.162767974
1624,209835.56165702755
1625,117106.86163811543
1626,174135.50429689602
1627,194443.63360416453
1628,279751.15256189695
1629,182924.39696862907
1630,321980.60893587186
1631,225076.21645090028
1632,238987.32260107942
1633,180160.60852231403
1634,186952.53804645414
1635,173761.4101336732
1636,152085.18763108324
1637,196394.1588395937
1638,178586.9389034318
1639,186462.3491268424
1640,248030.56617203116
1641,179845.29528239535
1642,251613.8029841289
1643,219977.47703053954
1644,249677.54620772443
1645,192001.49536452413
1646,161369.8419948177
1647,162212.59123569488
1648,128964.78167464596
1649,143914.50555764718
1650,115224.89749981595
1651,119222.3310324587
1652,97756.31174888085
1653,99861.13511833332
1654,142792.01472999854
1655,129422.21411839042
1656,141159.86168250558
1657,147670.0979247096
1658,148495.97486909773
1659,115400.20104010063
1660,157691.50500530135
1661,423160.49029341957
1662,387002.8649096795
1663,368238.41539495566
1664,455176.8330007234
1665,306132.0923960532
1666,328499.7921583109
1667,372544.3560732337
1668,350273.99813488766
1669,320349.60618981835
1670,351200.5454749247
1671,265062.97801049054
1672,407907.6941666309
1673,290389.60100327386
1674,239145.6709766791
1675,199382.49478552205
1676,192395.1564432438
1677,221121.64512125216
1678,443852.7750880422
1679,392517.2900914885
1680,315002.79284595617
1681,249465.52491815516
1682,329863.41493600036
1683,185437.3059709425
1684,179747.25228058308
1685,174814.89053396627
1686,170122.07173524026
1687,175928.64484303602
1688,189572.1630087645
1689,194709.18395889102
1690,203026.5775004038
1691,193637.58627140368
1692,261757.64057592175
1693,176069.00157620333
1694,184647.7143215815
1695,170394.7266343534
1696,271758.1357312789
1697,174588.89879934114
1698,340059.98601107375
1699,313078.93459968275
1700,257180.1529977544
1701,273601.3652789795
1702,232349.18763555685
1703,240852.8002131533
1704,274229.8198667086
1705,248378.6681685822
1706,350725.93208711053
1707,205402.2422777105
1708,202303.62220425703
1709,261355.6284727788
1710,217640.9728795002
1711,284834.8864783419
1712,250061.54024386147
1713,280446.79306091333
1714,225159.45007413148
1715,208244.08004563046
1716,184553.8441339607
1717,180457.75357842862
1718,137877.91004764594
1719,210014.03806558592
1720,230718.5877482939
1721,160106.38204470018
1722,123670.88348719287
1723,154299.69340369472
1724,199547.0566759924
1725,235149.72164781124
1726,182654.3888904909
1727,154418.66942875873
1728,171346.44938271688
1729,171985.23847703624
1730,150781.64323917407
1731,117426.67952074594
1732,126855.53015245417
1733,111414.40523429264
1734,122652.10705882304
1735,122471.64866339447
1736,104289.05460435743
1737,292662.4522177355
1738,275236.0794923438
1739,224990.99090316327
1740,208545.62045975716
1741,188992.8276409208
1742,169601.83020925254
1743,178941.2036371176
1744,344339.109442972
1745,213048.12341384654
1746,181412.21606692992
1747,214390.1866234047
1748,209313.64094083873
1749,139412.95778188188
1750,119951.41915222042
1751,249966.8624011875
1752,115255.19867818264
1753,149115.09190716414
1754,191901.0167929686
1755,169558.20661630968
1756,127409.66182334808
1757,122902.09286560038
1758,149167.70507838932
1759,164481.49422440032
1760,166570.30602715496
1761,144202.19977971047
1762,175678.9733139141
1763,191791.07585598686
1764,116268.97371010017
1765,159878.0976226192
1766,196548.03032423623
1767,214677.27983646613
1768,140048.50197121312
1769,175103.0895776608
1770,160083.1169830235
1771,118003.74923884321
1772,126605.47589509639
1773,121247.33633440456
1774,140151.78172558366
1775,144327.98819136483
1776,131099.58912526493
1777,110093.69291840417
1778,141749.4671301252
1779,124725.34835046374
1780,179735.60037035187
1781,125389.04215900457
1782,85793.81012209266
1783,141824.82813096736
1784,109403.86479653537
1785,125297.40321444368
1786,131068.6927650886
1787,165571.62070770806
1788,60326.30817881751
1789,98621.94152553358
1790,83187.98543433196
1791,181581.8813686186
1792,155597.74427448466
1793,131008.45344699983
1794,159133.95443419972
1795,135112.9354237144
1796,128231.02472190736
1797,111524.90486977772
1798,119200.86114299325
1799,111698.43275394037
1800,130425.90733905898
1801,127785.3496946629
1802,132534.46862533526
1803,146697.83556622657
1804,135668.0574349722
1805,135876.20410838132
1806,124017.50882583567
1807,137465.09257445188
1808,125966.891463826
1809,125884.37467975334
1810,138917.24951440658
1811,94738.63748529203
1812,97372.46753995061
1813,128053.45420207403
1814,100066.6167271719
1815,54187.28892354822
1816,101258.05135302607
1817,106218.26505411204
1818,141161.0740015734
1819,120610.93038153334
1820,58142.90265435783
1821,112335.43621946807
1822,154919.49189278856
1823,49809.67663986513
1824,129677.81633489227
1825,136548.08999365376
1826,104575.251782822
1827,102862.21016262347
1828,136112.51615654
1829,128223.35559889216
1830,139977.94149307345
1831,141821.8268032026
1832,70175.55408510323
1833,137787.36785272893
1834,114694.06414474055
1835,107834.8607359382
1836,118905.84382141443
1837,85308.93147473095
1838,124237.70347605256
1839,102534.74981918791
1840,142909.85051645344
1841,135023.20849506932
1842,94570.61464499257
1843,127550.2706266307
1844,147629.42624251134
1845,146213.8266537342
1846,159870.3972305271
1847,174566.8515650416
1848,55576.45106404412
1849,109390.26250386224
1850,116547.05826933781
1851,146257.51343247178
1852,127667.4712897022
1853,122768.95694900164
1854,162802.96018654975
1855,153839.38519629283
1856,230949.74691968414
1857,125176.13762169715
1858,130884.21653188454
1859,117829.09030799723
1860,147465.34251583795
1861,116223.62921514761
1862,341358.5437493017
1863,313488.65148919844
1864,313600.81909906486
1865,330813.615180954
1866,324090.207621002
1867,223521.80622359287
1868,278513.97145129513
1869,203107.49123229808
1870,223874.34499685394
1871,259610.46605980353
1872,178018.67047787594
1873,255068.11306110804
1874,155410.1910222305
1875,198055.8343081745
1876,202168.22042600196
1877,209229.43038920424
1878,202570.0114536266
1879,131539.19628783257
1880,128200.25533836329
1881,241708.56146276087
1882,241330.8949479549
1883,177850.3688824211
1884,203067.99623678435
1885,230343.39085091316
1886,284224.3516824301
1887,220871.47267040834
1888,268171.1499956666
1889,174510.7386966234
1890,111337.45439833698
1891,129977.61226636532
1892,96712.20266334158
1893,130302.8021599188
1894,125374.35732259376
1895,128952.04147568486
1896,126296.46702346572
1897,120986.48417230355
1898,110730.28327785202
1899,165374.63448278827
1900,155082.1203552586
1901,179990.45543866
1902,157610.6855724229
1903,224886.97746902454
1904,139655.9447058098
1905,195797.7971738504
1906,147835.53813366196
1907,198037.4369219517
1908,109160.22149874558
1909,133051.95367207745
1910,118215.93427038298
1911,230078.5411840285
1912,340932.51043621823
1913,129878.49924388896
1914,63092.35992552384
1915,299198.1671285121
1916,62704.90718844907
1917,235544.7817253757
1918,141656.26002316337
1919,172962.13765312854
1920,150378.81884230653
1921,364886.9534423603
1922,313053.00554182497
1923,243267.55529452223
1924,229962.64120356442
1925,193087.25464798644
1926,349747.39876433276
1927,130986.95929178724
1928,162699.66388464003
1929,124412.36175861032
1930,127677.0995107912
1931,139061.89449333123
1932,134872.3638470124
1933,190844.2459934394
1934,182307.0481002421
1935,171716.16890025765
1936,196240.74922586227
1937,187864.85110468534
1938,169084.0969473861
1939,238192.9305783841
1940,192576.20711718986
1941,166364.91765305254
1942,180896.44282456988
1943,222910.09540430093
1944,379450.5284226398
1945,397187.995968794
1946,125226.75364416814
1947,276393.2984600932
1948,168756.53734538535
1949,256176.36726037518
1950,192349.68798717947
1951,227557.68342852464
1952,202002.79951062042
1953,171259.0583766999
1954,183232.43341300235
1955,134908.10560206568
1956,301189.29814354295
1957,147443.11886162308
1958,283078.05539101135
1959,147959.59913815922
1960,111268.6680335004
1961,124228.3274649327
1962,97314.92302742787
1963,104816.81199732632
1964,105170.04750977847
1965,141861.04153506653
1966,134454.64953408102
1967,299055.094422168
1968,416614.29499022703
1969,377004.5173444501
1970,409355.643303971
1971,480883.3895221229
1972,376184.2819830227
1973,275497.2122645696
1974,341697.2126107082
1975,496194.0945632664
1976,276945.9266275136
1977,354079.9449660966
1978,351733.54237767647
